"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MCC",1951.1225580502,0.0748915803605122,0.115435970393228,0,1,1
"MCCC1",2326.82505906697,-0.750726510932244,0.0787383410861121,0,1,1
"MCCC2",4891.78883299938,-0.585067081479158,0.0785288698143256,0,1,1
"MCCD1",0.241017681712696,-0.704484909757723,0.534404353239677,0,1,NA
"MCCD1P1",0.570228683824248,-1.3268425758551,0.284797842306786,0,1,1
"MCEE",400.099890675631,-0.388147028182185,0.0593050337663093,0,1,1
"MCEMP1",32.8773531990538,1.46686133218097,0.171153124724931,0,1,1
"MCF2",8.5115066391333,0.141624553368718,0.162740998509231,0,1,1
"MCF2L",1740.6305622491,-1.36818942816091,0.115257257928586,0,1,1
"MCF2L2",72.8200639286871,0.488915567372201,0.107965997667452,0,1,1
"MCFD2",3919.98058192835,0.622618701837511,0.0567574694754037,0,1,1
"MCHR1",22.1163437379009,0.910352719738713,0.182725909410834,0,1,1
"MCHR2",1.42926620010207,0.119332729873624,0.33474086025165,0,1,1
"MCHR2-AS1",0.855935631267386,-0.987416057978685,0.365787144666858,0,1,1
"MCIDAS",76.8134034059959,-0.898849123698233,0.141600526095122,0,1,1
"MCL1",21755.3156183425,0.486278875270893,0.0720427329715831,0,1,1
"MCM10",758.094394800847,0.605789137912965,0.108599737067047,0,1,1
"MCM2",4280.22114317425,0.476601791759312,0.0944035800922858,0,1,1
"MCM3",8092.15987210972,0.00759505130346959,0.0722802148146961,0,1,1
"MCM3AP",3349.382063441,0.0686181338318596,0.0493924859166062,0,1,1
"MCM3AP-AS1",167.630911966626,-0.486711278959836,0.0811133438394036,0,1,1
"MCM4",7279.36889878721,0.491861547158207,0.0788745175928903,0,1,1
"MCM5",4724.79884146976,0.358583669426493,0.0760675281701815,0,1,1
"MCM6",3116.74685464156,0.565122293328447,0.0726861628755424,0,1,1
"MCM7",9042.65955076095,0.165653268255473,0.0705985286371889,0,1,1
"MCM8",955.102333131621,0.359312514511101,0.0769235111061315,0,1,1
"MCM8-AS1",1.82579050366416,-0.420959064228827,0.165610131579823,0,1,1
"MCM9",673.53465025504,-0.0986513001665063,0.054416826258519,0,1,1
"MCMBP",3427.68786715677,0.343644766272119,0.0430206984790801,0,1,1
"MCMDC2",76.4968394307847,-0.463550254880105,0.0881110751179779,0,1,1
"MCOLN1",1442.67332172484,0.0483514472435461,0.0547875041984796,0,1,1
"MCOLN2",126.820258949704,0.851093468531489,0.152871389205771,0,1,1
"MCOLN3",157.527160559276,1.46396042294612,0.195674935140895,0,1,1
"MCPH1",806.58368317998,0.114540874507869,0.0543627740960436,0,1,1
"MCRIP1",4741.12354425412,-0.135798914672821,0.0846106709972574,0,1,1
"MCRIP2",1460.55849220868,-0.615744865012032,0.0904032204914254,0,1,1
"MCRIP2P2",0.0123391857181444,-0.0447431683047665,2.9997412768844,0,1,NA
"MCRS1",3114.28511080522,-0.0588944450800121,0.0443256185320776,0,1,1
"MCTP1",464.300677031054,0.842428402826174,0.128877791072395,0,1,1
"MCTP2",877.662960726677,-0.317326583209866,0.117421021510973,0,1,1
"MCTS1",1771.9263929381,0.427734528925608,0.0491203450924671,0,1,1
"MCTS2P",49.545411847265,0.174910992947344,0.10913908880591,0,1,1
"MCU",1340.71230118583,0.156810315190015,0.0518403497409687,0,1,1
"MCUB",957.139801485064,1.01769690352323,0.0979554301774695,0,1,1
"MCUR1",1875.97338687131,0.294136406458102,0.0630432723194256,0,1,1
"MDC1",1830.2488644105,0.326714222903722,0.0630500743962706,0,1,1
"MDC1-AS1",0.574205755843396,-0.8452582184533,0.262033546562992,0,1,1
"MDFI",2993.93028448894,0.673625250750809,0.138156787656791,0,1,1
"MDFIC",2278.35181464543,-0.0428288248501575,0.0837289785712237,0,1,1
"MDFIC2",0.0701444347706659,0.0501216826688383,1.18173601602684,0,1,NA
"MDGA1",473.894408179488,1.34811789638067,0.16491874672879,0,1,1
"MDGA2",10.7730890452371,2.20528882627446,0.354219537465686,0.579552521984609,0.562216418173765,1
"MDH1",6435.77375672953,0.0367123712192005,0.0434281355088844,0,1,1
"MDH1B",37.1258364109284,-0.238862182419321,0.127719539478155,0,1,1
"MDH2",11087.519270399,0.233503976986484,0.0521327867821339,0,1,1
"MDK",15544.5163026417,-0.302096823228105,0.122425987946706,0,1,1
"MDM1",543.062336787777,-0.658449219882149,0.0773167877665137,0,1,1
"MDM2",7478.04120503496,-0.809421266569663,0.13027604871816,0,1,1
"MDM4",1782.8895829163,-0.533298573915561,0.0672861150102031,0,1,1
"MDN1",2048.28630623121,0.106571498670455,0.0658943425665582,0,1,1
"MDP1",66.5869400621173,-0.224391228515467,0.0611806438962295,0,1,1
"MDS2",8.69414706891028,-0.254196134063225,0.149729037429489,0,1,1
"ME1",1076.24431512606,1.42720194476202,0.133159153725658,0,1,1
"ME2",1601.55874535371,0.174796259338969,0.0604408440395401,0,1,1
"ME3",930.111412676304,-0.917697029429393,0.109282264367639,0,1,1
"MEA1",3975.02739305665,0.152686470966959,0.0613530604069744,0,1,1
"MEAF6",3059.70213207666,-0.104750428120036,0.0422067503019556,0,1,1
"MECOM",3910.74009008801,-1.21518799100715,0.118427559107617,0,1,1
"MECP2",2374.77655063238,-0.079995060074166,0.0464336701626972,0,1,1
"MECR",1113.22881095327,0.0805257848820271,0.0508933101699645,0,1,1
"MED1",2056.76138151229,0.161248153814019,0.0639343683140576,0,1,1
"MED10",1578.6478936115,0.416591513770296,0.0634296391780433,0,1,1
"MED11",736.357585262864,-0.152885096636551,0.0606566473567067,0,1,1
"MED12",2639.28417955812,-0.326610447801629,0.051195379265541,0,1,1
"MED12L",68.915298869751,-0.240097040053372,0.136938716414115,0,1,1
"MED13",3702.91916839124,-0.0626029461989326,0.0611000102785127,0,1,1
"MED13L",2869.91794211507,-0.00140051256250581,0.069465563867627,0,1,1
"MED13P1",0.00216535432136493,-0.0312984311777705,2.9997412768844,0,1,NA
"MED14",2735.01268306154,0.195523128159763,0.0536902699650846,0,1,1
"MED14OS",22.5316778839226,0.166182624149325,0.0785363918054554,0,1,1
"MED14P1",0.152958514338893,-0.120766366313312,0.634238024190207,0,1,NA
"MED15",6341.6375459892,0.141278912381088,0.0583905760455975,0,1,1
"MED15P3",0.099895254369789,0.0966296989800349,0.745849577942047,0,1,NA
"MED15P5",0.727104987106631,0.273003408276654,0.416215491024455,0,1,1
"MED15P9",6.51866522548074,-0.771947449849647,0.438235810258239,0,1,1
"MED16",3291.32181807819,-0.252045950284557,0.0568066444465599,0,1,1
"MED17",1329.7517604579,-0.00592029460160549,0.0476922724150444,0,1,1
"MED18",823.175969884351,-0.0413324829248767,0.0586261221208535,0,1,1
"MED19",755.812366400999,0.146198370255687,0.0552576222815716,0,1,1
"MED20",978.555550082189,0.139193155235989,0.0483237608686119,0,1,1
"MED21",1343.88319651308,0.242976637963257,0.0563591649979131,0,1,1
"MED22",1616.18118920499,0.402237677169534,0.0588886120020351,0,1,1
"MED23",1200.43070118075,-0.27406903771913,0.053677484539732,0,1,1
"MED24",4419.47669564577,0.121699261400286,0.0524752314698102,0,1,1
"MED25",3419.33938274154,-0.315630287150869,0.0521547682861195,0,1,1
"MED26",430.529424523191,-0.080148499280583,0.0378394051916576,0,1,1
"MED27",905.993962041275,0.570776434429513,0.0556793790497873,0,1,1
"MED28",2529.13509370527,-0.208976527064608,0.0425058371458298,0,1,1
"MED28P2",0.0202485449195237,-0.0189839597881901,2.53778981966998,0,1,NA
"MED28P3",3.10663501689565,-0.529393545775378,0.179946082876526,0,1,1
"MED28P5",0.0134393645818627,-0.0447431683047665,2.9997412768844,0,1,NA
"MED28P6",0.0110732744987305,-0.0342126423287852,2.9997412768844,0,1,NA
"MED29",3119.23727095551,-0.223661171963821,0.0475507666435288,0,1,1
"MED30",556.72383386806,0.201765023169871,0.0628737016507956,0,1,1
"MED31",299.39833049843,0.0815553798947548,0.0541142050002374,0,1,1
"MED4",1978.35675273256,-0.0860906075363225,0.0458407051189468,0,1,1
"MED4-AS1",4.72012376766501,-0.358128391130209,0.115345416854894,0,1,1
"MED6",1003.20463053474,0.347139432106306,0.0426974650643572,0,1,1
"MED7",501.001128236331,-0.152274490505962,0.0471285508027865,0,1,1
"MED8",2367.01276800973,0.186490234534934,0.0526074967325472,0,1,1
"MED9",738.835515941195,0.0815712079898668,0.0512842221268814,0,1,1
"MEDAG",426.306130264201,0.346236368865083,0.183903692554624,0,1,1
"MEF2A",1672.4266105754,0.217474676201732,0.0703448251218793,0,1,1
"MEF2C",747.532882441749,-0.0410771599347912,0.124563615129917,0,1,1
"MEF2C-AS1",14.6891312964683,-0.6037005824111,0.195662454369944,0,1,1
"MEF2C-AS2",0.113886557641116,-0.15650872150117,0.618914544059768,0,1,NA
"MEF2D",2679.078590535,0.0881394587375521,0.058209129101579,0,1,1
"MEFV",71.3406399255709,2.55240738024387,0.16184495980397,3.41318865235565,0.00064207478233974,0.0666107581435727
"MEG3",931.150949758355,0.417106097441697,0.165354763754818,0,1,1
"MEG9",10.2552910402016,0.531471545607011,0.201758577726347,0,1,1
"MEGF10",26.2680645463595,0.477819869077515,0.17891812298107,0,1,1
"MEGF11",15.6179909208695,-0.928180281941755,0.126287260497083,0,1,1
"MEGF6",1202.35189984565,-0.486957667215182,0.137837209600637,0,1,1
"MEGF8",2348.11477120833,-0.0302342033604863,0.0664776085990473,0,1,1
"MEGF9",1651.84322168828,-0.107446395890958,0.0887432745289479,0,1,1
"MEI1",158.925214213948,-0.188159055544087,0.168352418880649,0,1,1
"MEI4",4.00662125421623,0.544265487709845,0.278700980921603,0,1,1
"MEIG1",14.7660061122999,-0.255913481132009,0.135302959905752,0,1,1
"MEIKIN",0.642493252701251,1.36767683698654,0.270264106718465,0,1,1
"MEIOB",1.79774662430609,-0.247650184031081,0.23033399699907,0,1,1
"MEIOC",24.0834602137058,-0.0507328524907091,0.12104914333794,0,1,1
"MEIS1",978.116117379111,-0.454824938141145,0.101974644347642,0,1,1
"MEIS1-AS2",2.56468133405033,-0.379345049048907,0.186610040836017,0,1,1
"MEIS2",923.023789721794,-0.530287952456436,0.110273180752854,0,1,1
"MEIS3",461.213893747155,-0.0975351945855242,0.144248573119506,0,1,1
"MELK",1413.17108134784,0.892929932805522,0.11006113911794,0,1,1
"MELTF",1699.52348753787,2.34085480020494,0.159413122174714,2.13818533603133,0.0325017040502021,1
"MELTF-AS1",166.233331938399,0.146925777096671,0.110889922419577,0,1,1
"MEMO1",210.853846613261,-0.279075327600118,0.065474341218289,0,1,1
"MEMO1P4",0.343038617190901,-0.938341059247621,0.479057281383908,0,1,NA
"MEMO1P5",0.0573185908398915,-0.224184763503241,1.89096113347563,0,1,NA
"MEN1",2843.27026157788,-0.0613161654663673,0.0527386491229703,0,1,1
"MEOX1",136.755796380211,0.360968594800957,0.180686967082118,0,1,1
"MEOX2",61.8961175999987,-0.106117693742645,0.220840523757456,0,1,1
"MEP1A",12.3487352324932,-0.703274014221624,0.232376643823548,0,1,1
"MEP1B",2.49555353028273,-0.171411624889132,0.168448960274769,0,1,1
"MEPCE",2960.79597010453,0.0200370284150588,0.0482322000896461,0,1,1
"MEPE",3.4930065941125,-0.559741180905776,0.25145019447089,0,1,1
"MERTK",799.111047693462,-0.752448999831754,0.107784217005322,0,1,1
"MESD",3203.47029508434,0.151976070982191,0.0395138927550439,0,1,1
"MESP1",236.598351426262,0.642378180915098,0.215379834512498,0,1,1
"MESP2",55.3867201540912,0.627040204553127,0.213633026114521,0,1,1
"MEST",3444.87750657178,0.32892459363233,0.167717040679414,0,1,1
"MESTP3",1.53006858320579,0.105377489482462,0.278997262011827,0,1,1
"MET",4518.65775175388,0.930211122751251,0.107460057873526,0,1,1
"METAP1",3705.82852072108,-0.318467030004356,0.0618099069180468,0,1,1
"METAP1D",337.753842715614,-0.169915987226268,0.0711436882296836,0,1,1
"METAP2",3887.2537586937,0.310401953778375,0.0465792293703306,0,1,1
"METRN",770.081814284215,-0.0891421927633844,0.128390900731476,0,1,1
"METRNL",4013.30713383004,0.233589428087399,0.0967050402804426,0,1,1
"METTL1",1144.20641519285,0.0887298851991462,0.0652467336795512,0,1,1
"METTL11B",6.19571477259916,1.1267069850514,0.206707869899776,0,1,1
"METTL14",904.669901837813,-0.0677997900146483,0.0439257178634219,0,1,1
"METTL15",396.176884561486,0.200669393027291,0.0485275920504842,0,1,1
"METTL15P3",0.219341696882469,-0.273571430460492,0.535737513365507,0,1,NA
"METTL16",1445.77524954301,0.0440725636396295,0.053728102145306,0,1,1
"METTL17",1813.52203842234,-0.166577180649237,0.0559419043708714,0,1,1
"METTL18",413.98510408008,-0.387333082298171,0.0677526504104529,0,1,1
"METTL21A",544.469940731573,0.0597673459281854,0.0601719036518442,0,1,1
"METTL21AP1",0.47622396250159,-1.43144403090896,0.342248512047096,0,1,1
"METTL21C",1.44574674679307,-0.701228792793738,0.300240804971008,0,1,1
"METTL21EP",4.55303064259164,-1.05707151563241,0.151580372939168,0,1,1
"METTL22",680.318311629295,-0.105967257072287,0.0659516911594648,0,1,1
"METTL23",1012.9419224072,0.0611490734150154,0.0447166151269859,0,1,1
"METTL24",21.4853175955239,-1.15545711454042,0.209283358246205,0,1,1
"METTL25",213.351230298184,-0.29616383112363,0.0525575052332891,0,1,1
"METTL26",2801.70579647957,-0.473159133664655,0.0809597828398304,0,1,1
"METTL27",192.214023882984,-0.408258868777919,0.142851492560979,0,1,1
"METTL2A",873.895844444936,0.0740901262526328,0.0452974867070318,0,1,1
"METTL2B",1181.06837851776,-0.0821001948861701,0.0468476889465532,0,1,1
"METTL3",1835.12405736265,-0.315903926817829,0.0542115329208694,0,1,1
"METTL4",648.986798310951,0.0514049869366562,0.0643853031631376,0,1,1
"METTL5",1447.92160725868,0.121892973833589,0.0483865741683335,0,1,1
"METTL6",555.161411283148,-0.0674445397612135,0.0483342231869379,0,1,1
"METTL7A",7000.18724924463,-1.73809713010118,0.12485291191803,0,1,1
"METTL7B",228.226867778688,-0.13930249858295,0.190849367167366,0,1,1
"METTL8",919.628142867388,0.445460568869974,0.0629311207819451,0,1,1
"METTL9",4195.35450941144,0.0613849489716935,0.044971708099365,0,1,1
"MEX3A",2050.66968380378,-1.20286829532399,0.146230233369467,0,1,1
"MEX3B",189.082806454487,-0.367441028514226,0.140737789177987,0,1,1
"MEX3C",1727.04166607188,0.121570533904054,0.057163762689222,0,1,1
"MEX3D",1687.31444779571,-0.0249280711999869,0.0684546028392554,0,1,1
"MFAP1",1661.53559646709,0.141843574587731,0.0399431844435794,0,1,1
"MFAP2",2441.1135435073,0.910776105596254,0.140405053133031,0,1,1
"MFAP3",488.99760570431,0.314641155899941,0.0885226032616066,0,1,1
"MFAP3L",1244.86848722468,-1.97956304678473,0.137566004023139,0,1,1
"MFAP4",3944.22537221804,-0.399051691276478,0.196583478039825,0,1,1
"MFAP5",779.788608599399,0.794460174247107,0.252304425604958,0,1,1
"MFF",2511.68596201903,0.246285615759394,0.051645295816425,0,1,1
"MFGE8",4630.32088655122,0.678415790485792,0.114865950785045,0,1,1
"MFHAS1",1287.22242825418,0.769267814826368,0.0852897382860211,0,1,1
"MFN1",2254.52188092707,-0.00446042481970973,0.0444864370037204,0,1,1
"MFN2",6817.57331485478,0.120042918581411,0.0527486109580442,0,1,1
"MFNG",419.982683277813,0.231099453034841,0.129790765206439,0,1,1
"MFRP",0.0159985291265501,-0.0552736942807477,2.9997412768844,0,1,NA
"MFSD1",3603.90069297703,0.282611315464152,0.0602045095928621,0,1,1
"MFSD10",6558.53987171316,0.00227262883127011,0.0772097495742786,0,1,1
"MFSD11",1335.62738025864,0.121957036204873,0.0537328159495674,0,1,1
"MFSD12",2866.73333649598,0.762615374736417,0.0720144382375728,0,1,1
"MFSD13A",488.789945872929,0.14760311056398,0.0812577513033584,0,1,1
"MFSD13B",12.1226680281167,-1.56617868750626,0.136489365631919,0,1,1
"MFSD14A",2382.80671120552,0.153871332082444,0.0504088252281824,0,1,1
"MFSD14B",3779.2801988313,0.472309206986598,0.0534099039433005,0,1,1
"MFSD14C",150.428522561664,0.351067292422979,0.0664001590348835,0,1,1
"MFSD2A",1766.2121341139,-0.560534022751754,0.12110708170519,0,1,1
"MFSD2B",36.4574615717714,0.568534012473713,0.0958030844109743,0,1,1
"MFSD3",1287.1047853054,0.138930166130916,0.0919305284755434,0,1,1
"MFSD4A",210.373576863824,-0.509889349684627,0.148349030096432,0,1,1
"MFSD4B",303.445892026946,-0.173719690671982,0.0826458594365068,0,1,1
"MFSD4BP1",0.171571306148701,-0.0584759371918674,0.593527263039489,0,1,NA
"MFSD5",2654.26671684485,-0.424472948588552,0.0663199412839459,0,1,1
"MFSD6",2501.35750831869,-0.305145883498791,0.0719403023952555,0,1,1
"MFSD6L",117.474231301431,-1.24973793446288,0.20846594535684,0,1,1
"MFSD8",673.337012875556,-0.295067140831258,0.0462115525515808,0,1,1
"MFSD9",951.332186393497,-0.675864880436084,0.0706370718135715,0,1,1
"MGA",1973.23831833794,-0.257056140430715,0.0618809810688305,0,1,1
"MGAM",79.1352615950704,1.64089281063081,0.205477335836221,0,1,1
"MGAM2",6.08981582613878,-0.207079293790482,0.344292305036375,0,1,1
"MGARP",13.0737358191896,0.314238754107162,0.164847601487142,0,1,1
"MGAT1",14726.4362072083,-0.716195481448005,0.081322632410371,0,1,1
"MGAT2",129.576519157661,0.328991892031382,0.0755117453991744,0,1,1
"MGAT3",579.033984861635,-0.622352106796303,0.190393909205151,0,1,1
"MGAT3-AS1",2.29114429429871,-0.638166991008532,0.26841502649104,0,1,1
"MGAT4A",1929.52859833488,-0.776817385328829,0.112677888621128,0,1,1
"MGAT4B",6281.74397302624,0.280784772224602,0.0591042466169122,0,1,1
"MGAT4C",13.4955783411234,-0.422119065237176,0.281285274461805,0,1,1
"MGAT4D",0.148688179067891,-0.154452904667566,0.542288639658757,0,1,NA
"MGAT4EP",7.73492936666261,-1.08535484615655,0.173497639591215,0,1,1
"MGAT5",2944.31544912882,0.332978849674427,0.0756939843052859,0,1,1
"MGAT5B",49.0607916026897,1.17514238188587,0.18786866712522,0,1,1
"MGLL",2186.35799950841,0.573008993987273,0.1351003351565,0,1,1
"MGME1",1512.474990472,0.10615331177249,0.0572953723410231,0,1,1
"MGMT",1747.13160632647,-0.368922662766962,0.0965996034920274,0,1,1
"MGP",9313.15231772755,0.379631216751253,0.188270418559795,0,1,1
"MGRN1",3080.4040401265,-0.25573035148787,0.0441521298024452,0,1,1
"MGST1",10569.0370578624,-0.229633189588146,0.108615927064823,0,1,1
"MGST2",3587.39252039604,-0.735195953311828,0.0855017437748483,0,1,1
"MGST3",4127.28583272026,-0.111174686949514,0.0780755258957575,0,1,1
"MHENCR",290.237800568347,-0.553411511498974,0.0959229378324888,0,1,1
"MIA",33.0158430812279,1.4802118681082,0.252964126140659,0,1,1
"MIA3",3045.79271476252,-0.168378604731746,0.0444834612214115,0,1,1
"MIAT",307.299092798295,0.849988726171633,0.167863877950665,0,1,1
"MIB1",2585.41748528183,0.189394117844194,0.0679292285696186,0,1,1
"MIB2",1798.02910888677,-0.107046084537464,0.0618528406384382,0,1,1
"MICA",846.055691746762,0.414602397181141,0.0860540787527341,0,1,1
"MICAL1",2801.27895863144,-0.360999876906665,0.091374986913242,0,1,1
"MICAL2",3269.42002709283,0.826868694422592,0.103957323056742,0,1,1
"MICAL3",751.284276830979,0.291200535663692,0.0902902023483029,0,1,1
"MICALL1",5646.42569888936,0.478844489044421,0.0767353264912511,0,1,1
"MICALL2",2812.19164299265,-0.160452273008091,0.0844778479389365,0,1,1
"MICB",433.936200180316,0.566617909791052,0.129756334171399,0,1,1
"MICC",0.753811102046051,0.801700948333123,0.302809795569781,0,1,1
"MICU1",2339.90455441044,0.04878191843415,0.04542710131427,0,1,1
"MICU2",1608.95998986476,0.126782727891036,0.0411720154486831,0,1,1
"MICU3",65.7289788888589,-0.572236557025047,0.167240526336415,0,1,1
"MID1",2513.04151714758,-0.661742529224955,0.0960598466225801,0,1,1
"MID1IP1",3190.09660831407,-0.245746899520651,0.0789595615524998,0,1,1
"MID2",315.687184041032,0.155619840147995,0.084524721690433,0,1,1
"MIDN",6696.54920758243,-0.0850272125451332,0.0730590526064688,0,1,1
"MIEF1",1910.4717397734,0.203210646220165,0.0490896966443909,0,1,1
"MIEF2",643.846046887106,-0.158612407370454,0.0569036152293971,0,1,1
"MIEN1",3963.55276593364,-0.471356935504226,0.10967859520505,0,1,1
"MIER1",1834.9150058681,0.00989616588975421,0.0458634168247693,0,1,1
"MIER2",1734.42085215259,-0.267944188099164,0.0557128809396957,0,1,1
"MIER3",940.798295019484,-0.179632748525047,0.0635502024551722,0,1,1
"MIF",3177.77902122405,-0.0796162486554511,0.0894743745936702,0,1,1
"MIF4GD",1116.93254101767,0.0422201010366801,0.0581566164781681,0,1,1
"MIGA1",1003.70615899669,-0.278746618738293,0.0644686142778277,0,1,1
"MIGA2",1747.23813095979,-0.52466448551233,0.0720602580161528,0,1,1
"MIIP",2005.39755084683,-0.184195072949991,0.0750291483047537,0,1,1
"MILR1",172.997010159967,0.947031150530031,0.142521750096976,0,1,1
"MIMT1",0.969030841257367,-2.13069948571118,0.356693481757761,-0.366419607857982,0.714051990660828,1
"MINCR",217.802383830435,-0.463514831251009,0.113731854575397,0,1,1
"MINDY1",1452.42233294675,-0.698426578183094,0.0782695783337165,0,1,1
"MINDY2",2100.55984159341,-0.580245873490976,0.0822909583718887,0,1,1
"MINDY3",846.324801838288,-0.0787296338984348,0.0554593198575267,0,1,1
"MINDY4",112.709686540541,-0.13405124692128,0.0858271610747463,0,1,1
"MINDY4B",1.46307656753855,0.606900539404201,0.21025301820166,0,1,1
"MINK1",5518.92432524952,0.365441591068908,0.0600121935233702,0,1,1
"MINPP1",866.993517291406,0.281333914077699,0.0563564932198734,0,1,1
"MIOS",1434.12690565413,0.0382473816228729,0.0483115955201594,0,1,1
"MIOX",26.7481596588636,-0.312619093906758,0.212779845623402,0,1,1
"MIOXP1",0.582713818209588,-1.41144911036377,0.364530934898457,0,1,1
"MIP",6.59030083936525,-0.226692224630932,0.123904681233167,0,1,1
"MIPEP",877.692149928646,0.260578126918,0.0568126948837008,0,1,1
"MIPOL1",452.732746745746,-0.655906292818941,0.0995254238284796,0,1,1
"MIR100",0.0202656463238485,0.0202262996563798,2.81769555698491,0,1,NA
"MIR100HG",488.643554258815,0.0369379511363592,0.186476876348696,0,1,1
"MIR101-1",0.263988169065878,-0.258443487277372,0.542884684795043,0,1,NA
"MIR101-2",0.181729551456366,-0.0447970589678344,0.502066666856564,0,1,NA
"MIR103A1",0.122641646845424,-0.250442110541691,1.29179145235561,0,1,NA
"MIR103A2",10.0877085803622,-0.261876411434153,0.102843777937781,0,1,1
"MIR105-1",0.0055619863366415,-0.0131515903768225,2.9997412768844,0,1,NA
"MIR105-2",0.0259428859456858,0.085352671179172,2.99974081077926,0,1,NA
"MIR106B",2.04094932696935,-0.989429755742966,0.197520328703849,0,1,1
"MIR107",0.0488081140212905,-0.0486486044575784,1.6704625099058,0,1,NA
"MIR10B",1.24630604352668,-0.908108837723,0.242843629562491,0,1,1
"MIR1-1",0.00185214463378317,-0.0026210644008409,2.9997412768844,0,1,NA
"MIR1179",0.00501052234310707,-0.0523594831297332,2.9997412768844,0,1,NA
"MIR1180",0.505702465839551,-1.15733230382958,0.285765875353676,0,1,1
"MIR1183",0.0812792789180973,-0.0622138815129329,1.01933259766281,0,1,NA
"MIR1184-1",0,NA,NA,NA,NA,NA
"MIR1184-2",0,NA,NA,NA,NA,NA
"MIR1184-3",0,NA,NA,NA,NA,NA
"MIR1185-1",0.00302869154800396,-0.0131515903768223,2.9997412768844,0,1,NA
"MIR1185-2",0.0178970110934527,-0.0839510610576773,2.9997412768844,0,1,NA
"MIR1193",0.0126705809355971,0.0202278800740597,2.9997412768844,0,1,NA
"MIR1197",0.0186872973963594,-0.0552736942807478,2.9997412768844,0,1,NA
"MIR1-1HG",1.14449260995557,-1.29386861376248,0.379595118691271,0,1,1
"MIR1200",0.0604553766514761,-0.0983192661813255,1.88131011307774,0,1,NA
"MIR1202",0.0141833872544194,-0.0265963275038182,2.9997412768844,0,1,NA
"MIR1203",0.253393810982826,-0.505921983053917,0.481773396049995,0,1,NA
"MIR1205",0.299061221856334,-0.255253747191285,0.394147077600955,0,1,NA
"MIR1207",0.108203674443437,-0.216003598779213,0.827923573866446,0,1,NA
"MIR1208",0.0987042298768369,0.260422762422916,0.905056510743076,0,1,NA
"MIR1224",0.0213836023224534,-0.0792562108401871,2.12284180672995,0,1,NA
"MIR1225",0.00450407824016508,-0.0131515903768223,2.9997412768844,0,1,NA
"MIR1226",0.0789838492643659,-0.138130877125044,0.845681383863259,0,1,NA
"MIR1227",0.0182124094978359,-0.0476630492426561,2.32747576856256,0,1,NA
"MIR1228",0.0128855838122622,-0.0734205350816959,2.9997412768844,0,1,NA
"MIR1229",0.050969430225326,-0.119887082228518,1.06103801631663,0,1,NA
"MIR1231",0.00356198539514713,-0.0131515903768225,2.9997412768844,0,1,NA
"MIR1233-1",0,NA,NA,NA,NA,NA
"MIR1233-2",0,NA,NA,NA,NA,NA
"MIR1237",0.00461965384025028,-0.0131515903768224,2.9997412768844,0,1,NA
"MIR1238",0.0210309767422289,-0.0113705354948155,2.12403127750041,0,1,NA
"MIR124-2",0.0206647866745769,-0.157772983934988,2.9997410872905,0,1,NA
"MIR124-2HG",0.423559486667291,-1.45536914961074,1.12072790855427,0,1,1
"MIR124-3",0.00785854513552841,-0.0523594831297332,2.9997412768844,0,1,NA
"MIR1245A",0.467753191852896,0.152470499878184,0.437534437764571,0,1,1
"MIR1249",2.97910590450979,-0.154218169690427,0.133629272237411,0,1,1
"MIR1250",0.322856100076488,0.358089253195851,0.565358398640463,0,1,NA
"MIR1251",0.0540896542117444,-0.0881851670934585,1.57214008805772,0,1,NA
"MIR1252",0.101098453712479,-0.144913646065912,0.872343965104203,0,1,NA
"MIR1253",0,NA,NA,NA,NA,NA
"MIR1255A",0.264575186446176,-0.612320104650008,0.546494289244687,0,1,NA
"MIR1255B2",0.158495682403251,-0.469091716406274,1.24975314145274,0,1,NA
"MIR1256",0.155641846530019,-0.38250759688388,0.782127389870717,0,1,NA
"MIR1258",0,NA,NA,NA,NA,NA
"MIR125A",0,NA,NA,NA,NA,NA
"MIR125B1",0.16289541922961,-0.0187181228098001,0.693843091548877,0,1,NA
"MIR125B2",0.147428722832679,0.408815560873712,0.712070391757521,0,1,NA
"MIR126",2.29674566332615,-0.452096817441343,0.19196544272281,0,1,1
"MIR1260A",0,NA,NA,NA,NA,NA
"MIR1260B",0,NA,NA,NA,NA,NA
"MIR1261",0.0735847110391034,-0.19681314633662,1.09833759667134,0,1,NA
"MIR1262",0.179000575869485,-0.484650929017414,0.639809856708399,0,1,NA
"MIR1263",0.00876858420620284,-0.0839510610576773,2.9997412768844,0,1,NA
"MIR1264",0,NA,NA,NA,NA,NA
"MIR1265",0.00998007753105884,-0.0236821163528038,2.9997412768844,0,1,NA
"MIR1266",0.0957523042634264,-0.351008473806469,1.6439735140337,0,1,NA
"MIR1267",0.0740851824488405,-0.263469057808439,2.00248218161085,0,1,NA
"MIR1268A",0.182524034779491,-0.0452321783214229,0.500083290305563,0,1,NA
"MIR1268B",0.078966317803722,-0.0478800385414256,0.78248599246474,0,1,NA
"MIR1269A",0.0718811541170912,-0.0843879474545835,0.930304411498015,0,1,NA
"MIR1269B",0.0174539146462357,-0.058193561058411,2.33445782861372,0,1,NA
"MIR127",0,NA,NA,NA,NA,NA
"MIR1270",1.56619773076023,-1.44068308760745,0.243302999505565,0,1,1
"MIR1271",0.0737995292058631,-0.0450003540421719,0.801958389889211,0,1,NA
